prodcode	dmdcode	therapyevents	gemscriptcode	productname	drugsubstancename	substancestrength	formulation	routeofadministration	bnfcode	bnfheader	databasebuild
79488	18507611000001104	56	03539020	Risperidone 500microgram tablets (Almus Pharmaceuticals Ltd)	Risperidone	500microgram	Tablet	Oral	04020102	Second-Generation Antipsychotic Drugs	December 2019
1320	321589009	942866	53727020	Risperidone 1mg tablets	Risperidone	1mg	Tablet	Oral	04020102	Second-Generation Antipsychotic Drugs	February 2009
63255	18466411000001107	0	03443020	Risperidone 1mg tablets (Accord Healthcare Ltd)	Risperidone	1mg	Tablet	Oral	04020102	Second-Generation Antipsychotic Drugs	May 2015
77098	23562011000001108	273	20183021	Risperidone 2mg tablets (Dexcel-Pharma Ltd)	Risperidone	2mg	Tablet	Oral	04020102	Second-Generation Antipsychotic Drugs	July 2019
85272	38743011000001109	0	94338021	Risperidone 250microgram tablets (Alliance Healthcare (Distribution) Ltd)	Risperidone	250microgram	Tablet	Oral	04020102	Second-Generation Antipsychotic Drugs	December 2021
51444	10982511000001108	0	13768020	Risperdal Consta 50mg powder and solvent for suspension for injection vials (Waymade Healthcare Plc)	Risperidone	50mg	Powder and solvent for suspension for injection	Intramuscular	04020102	Second-Generation Antipsychotic Drugs	January 2013
84320	35611811000001108	6	81701021	Risperidone 250micrograms/5ml oral suspension	Risperidone	50microgram/1ml	Oral suspension	Oral	04020102	Second-Generation Antipsychotic Drugs	August 2021
2787	321592008	244244	49489020	Risperidone 4mg tablets	Risperidone	4mg	Tablet	Oral	04020102	Second-Generation Antipsychotic Drugs	February 2009
85613	19859711000001109	1	39301020	Risperdal 500microgram tablets (Lexon (UK) Ltd)	Risperidone	500microgram	Tablet	Oral	04020102	Second-Generation Antipsychotic Drugs	February 2022
47832	13120611000001101	33	74927020	Risperidone 500microgram tablets (A A H Pharmaceuticals Ltd)	Risperidone	500microgram	Tablet	Oral	04020102	Second-Generation Antipsychotic Drugs	September 2012
76933	21204711000001104	488	44476020	Risperdal Consta 25mg powder and solvent for suspension for injection vials (Waymade Healthcare Plc)	Risperidone	25mg	Powder and solvent for suspension for injection	Intramuscular	04020102	Second-Generation Antipsychotic Drugs	July 2019
2786	321599004	53933	49491020	Risperidone 6mg tablets	Risperidone	6mg	Tablet	Oral	04020102	Second-Generation Antipsychotic Drugs	February 2009
63494	13375311000001106	12	21135020	Risperidone 500microgram orodispersible tablets sugar free (A A H Pharmaceuticals Ltd)	Risperidone	500microgram	Orodispersible tablet	Oral	04020102	Second-Generation Antipsychotic Drugs	June 2015
46677	12873011000001100	38	74786020	Risperidone 500microgram tablets (Actavis UK Ltd)	Risperidone	500microgram	Tablet	Oral	04020102	Second-Generation Antipsychotic Drugs	January 2012
72753	16234611000001102	0	03512020	Risperdal 1mg/ml oral solution (Lexon (UK) Ltd)	Risperidone	1mg/1ml	Oral solution	Oral	04020102	Second-Generation Antipsychotic Drugs	August 2018
16986	4039211000001101	3337	81545020	Risperdal Quicklet 1mg orodispersible tablets (Janssen-Cilag Ltd)	Risperidone	1mg	Orodispersible tablet	Oral	04020102	Second-Generation Antipsychotic Drugs	February 2009
77072	18507811000001100	2	03445020	Risperidone 1mg tablets (Almus Pharmaceuticals Ltd)	Risperidone	1mg	Tablet	Oral	04020102	Second-Generation Antipsychotic Drugs	July 2019
77027	21882311000001103	111	47251020	Risperidone 2mg tablets (Waymade Healthcare Plc)	Risperidone	2mg	Tablet	Oral	04020102	Second-Generation Antipsychotic Drugs	July 2019
5262	343311000001101	10287	73799020	Risperdal 1mg/ml oral solution (Janssen-Cilag Ltd)	Risperidone	1mg/1ml	Oral solution	Oral	04020102	Second-Generation Antipsychotic Drugs	February 2009
35589	11140911000001100	3102	92721020	Risperidone 4mg orodispersible tablets sugar free	Risperidone	4mg	Orodispersible tablet	Oral	04020102	Second-Generation Antipsychotic Drugs	February 2009
5219	321591001	244997	53729020	Risperidone 3mg tablets	Risperidone	3mg	Tablet	Oral	04020102	Second-Generation Antipsychotic Drugs	February 2009
82434	20894411000001106	0	42172020	Risperidone 3mg tablets (Sandoz Ltd)	Risperidone	3mg	Tablet	Oral	04020102	Second-Generation Antipsychotic Drugs	January 2021
14767	4167011000001101	18280	82616020	Risperdal Consta 50mg powder and solvent for suspension for injection vials (Janssen-Cilag Ltd)	Risperidone	50mg	Powder and solvent for suspension for injection	Intramuscular	04020102	Second-Generation Antipsychotic Drugs	February 2009
65493	14770711000001104	0	75993020	Risperidone 1mg tablets (Wockhardt UK Ltd)	Risperidone	1mg	Tablet	Oral	04020102	Second-Generation Antipsychotic Drugs	February 2016
54346	12885511000001100	0	74841020	Risperidone 1mg tablets (Teva UK Ltd)	Risperidone	1mg	Tablet	Oral	04020102	Second-Generation Antipsychotic Drugs	March 2013
73656	18508111000001108	0	78598020	Risperidone 2mg tablets (Almus Pharmaceuticals Ltd)	Risperidone	2mg	Tablet	Oral	00000000	Unknown	November 2018
76428	18507811000001100	0	78593020	Risperidone 1mg tablets (Almus Pharmaceuticals Ltd)	Risperidone	1mg	Tablet	Oral	00000000	Unknown	May 2019
81975	37331611000001108	0	87728021	Risperidone 500microgram tablets (Relonchem Ltd)	Risperidone	500microgram	Tablet	Oral	04020102	Second-Generation Antipsychotic Drugs	October 2020
83460	18508311000001105	0	78601020	Risperidone 3mg tablets (Almus Pharmaceuticals Ltd)	Risperidone	3mg	Tablet	Oral	00000000	Unknown	April 2021
64957	30172711000001109	87	53389021	Risperidone 1mg/ml oral solution sugar free (Rosemont Pharmaceuticals Ltd)	Risperidone	1mg/1ml	Oral solution	Oral	04020102	Second-Generation Antipsychotic Drugs	December 2015
55661	13118411000001106	0	03430020	Risperidone 1mg tablets (Kent Pharma (UK) Ltd)	Risperidone	1mg	Tablet	Oral	04020102	Second-Generation Antipsychotic Drugs	June 2013
57217	14401311000001106	0	75903020	Risperidone 1mg tablets (Viatris UK Healthcare Ltd)	Risperidone	1mg	Tablet	Oral	04020102	Second-Generation Antipsychotic Drugs	September 2013
82409	20891211000001105	0	42171020	Risperidone 2mg tablets (Sandoz Ltd)	Risperidone	2mg	Tablet	Oral	04020102	Second-Generation Antipsychotic Drugs	January 2021
83661	38913211000001103	13	95991021	Risperidone 250microgram tablets (Zentiva Pharma UK Ltd)	Risperidone	250microgram	Tablet	Oral	04020102	Second-Generation Antipsychotic Drugs	April 2021
16006	4039711000001108	3328	77501020	Risperdal Quicklet 2mg orodispersible tablets (Janssen-Cilag Ltd)	Risperidone	2mg	Orodispersible tablet	Oral	04020102	Second-Generation Antipsychotic Drugs	February 2009
7382	9045911000001108	22431	88875020	Risperidone 500microgram orodispersible tablets sugar free	Risperidone	500microgram	Orodispersible tablet	Oral	04020102	Second-Generation Antipsychotic Drugs	February 2009
16434	4559111000001109	6874	86494020	Risperidone 25mg powder and solvent for suspension for injection vials	Risperidone	25mg	Powder and solvent for suspension for injection	Intramuscular	04020102	Second-Generation Antipsychotic Drugs	February 2009
65321	12885311000001106	2	74836020	Risperidone 500microgram tablets (Teva UK Ltd)	Risperidone	500microgram	Tablet	Oral	04020102	Second-Generation Antipsychotic Drugs	January 2016
4820	589911000001105	44233	49437020	Risperdal 1mg tablets (Janssen-Cilag Ltd)	Risperidone	1mg	Tablet	Oral	04020102	Second-Generation Antipsychotic Drugs	February 2009
9340	518911000001100	10522	49439020	Risperdal 3mg tablets (Janssen-Cilag Ltd)	Risperidone	3mg	Tablet	Oral	04020102	Second-Generation Antipsychotic Drugs	February 2009
59548	13126011000001106	1	03450020	Risperidone 2mg tablets (Alliance Healthcare (Distribution) Ltd)	Risperidone	2mg	Tablet	Oral	04020102	Second-Generation Antipsychotic Drugs	April 2014
65472	13656811000001100	1	75389020	Risperidone 3mg orodispersible tablets sugar free (A A H Pharmaceuticals Ltd)	Risperidone	3mg	Orodispersible tablet	Oral	04020102	Second-Generation Antipsychotic Drugs	February 2016
11799	153111000001109	1735	73800020	Risperdal 6mg tablets (Janssen-Cilag Ltd)	Risperidone	6mg	Tablet	Oral	04020102	Second-Generation Antipsychotic Drugs	February 2009
72543	18466711000001101	0	03462020	Risperidone 2mg tablets (Accord Healthcare Ltd)	Risperidone	2mg	Tablet	Oral	04020102	Second-Generation Antipsychotic Drugs	July 2018
79430	14129411000001107	0	76793020	Risperidone 500microgram orodispersible tablets sugar free (Consilient Health Ltd)	Risperidone	500microgram	Orodispersible tablet	Oral	04020102	Second-Generation Antipsychotic Drugs	December 2019
35141	11140811000001105	3836	92717020	Risperidone 3mg orodispersible tablets sugar free	Risperidone	3mg	Orodispersible tablet	Oral	04020102	Second-Generation Antipsychotic Drugs	February 2009
76560	16235011000001108	0	03458020	Risperdal 2mg tablets (Lexon (UK) Ltd)	Risperidone	2mg	Tablet	Oral	04020102	Second-Generation Antipsychotic Drugs	June 2019
63511	12873211000001105	0	74789020	Risperidone 1mg tablets (Actavis UK Ltd)	Risperidone	1mg	Tablet	Oral	04020102	Second-Generation Antipsychotic Drugs	June 2015
6373	4054011000001109	14939	79476020	Risperidone 1mg orodispersible tablets sugar free	Risperidone	1mg	Orodispersible tablet	Oral	04020102	Second-Generation Antipsychotic Drugs	February 2009
51240	16101811000001106	11	36905020	Risperidone 125micrograms/5ml oral solution	Risperidone	25microgram/1ml	Oral solution	Oral	04020102	Second-Generation Antipsychotic Drugs	January 2013
86747	15159911000001108	1	76395020	Risperidone 500microgram orodispersible tablets sugar free (Viatris UK Healthcare Ltd)	Risperidone	500microgram	Orodispersible tablet	Oral	04020102	Second-Generation Antipsychotic Drugs	September 2022
83700	13375911000001107	10	74962020	Risperidone 1mg/ml oral solution sugar free (A A H Pharmaceuticals Ltd)	Risperidone	1mg/1ml	Oral solution	Oral	04020102	Second-Generation Antipsychotic Drugs	April 2021
302	321597002	111374	49490020	Risperidone 1mg/ml oral solution sugar free	Risperidone	1mg/1ml	Oral solution	Oral	04020102	Second-Generation Antipsychotic Drugs	February 2009
62916	14720711000001100	1	75972020	Risperidone 500microgram orodispersible tablets sugar free (Teva UK Ltd)	Risperidone	500microgram	Orodispersible tablet	Oral	04020102	Second-Generation Antipsychotic Drugs	April 2015
1321	321590000	593054	53728020	Risperidone 2mg tablets	Risperidone	2mg	Tablet	Oral	04020102	Second-Generation Antipsychotic Drugs	February 2009
84774	35181011000001101	1	79756021	Risperidone 1mg tablets (Milpharm Ltd)	Risperidone	1mg	Tablet	Oral	04020102	Second-Generation Antipsychotic Drugs	October 2021
64493	13120811000001102	4	74932020	Risperidone 1mg tablets (A A H Pharmaceuticals Ltd)	Risperidone	1mg	Tablet	Oral	04020102	Second-Generation Antipsychotic Drugs	October 2015
81649	38696711000001103	8319	93888021	Risperidone 250microgram tablets	Risperidone	250microgram	Tablet	Oral	04020102	Second-Generation Antipsychotic Drugs	September 2020
82922	17924911000001108	0	03441020	Risperidone 1mg tablets (Phoenix Healthcare Distribution Ltd)	Risperidone	1mg	Tablet	Oral	04020102	Second-Generation Antipsychotic Drugs	January 2021
58822	18508511000001104	0	03501020	Risperidone 4mg tablets (Almus Pharmaceuticals Ltd)	Risperidone	4mg	Tablet	Oral	04020102	Second-Generation Antipsychotic Drugs	February 2014
78449	20890811000001103	4	42174020	Risperidone 1mg/ml oral solution sugar free (Sandoz Ltd)	Risperidone	1mg/1ml	Oral solution	Oral	04020102	Second-Generation Antipsychotic Drugs	November 2019
16908	4520711000001102	13053	78753020	Risperdal Consta 25mg powder and solvent for suspension for injection vials (Janssen-Cilag Ltd)	Risperidone	25mg	Powder and solvent for suspension for injection	Intramuscular	04020102	Second-Generation Antipsychotic Drugs	February 2009
14789	4166711000001102	13112	77550020	Risperdal Consta 37.5mg powder and solvent for suspension for injection vials (Janssen-Cilag Ltd)	Risperidone	37.5mg	Powder and solvent for suspension for injection	Intramuscular	04020102	Second-Generation Antipsychotic Drugs	February 2009
35548	11134611000001103	555	92723020	Risperdal Quicklet 3mg orodispersible tablets (Janssen-Cilag Ltd)	Risperidone	3mg	Orodispersible tablet	Oral	04020102	Second-Generation Antipsychotic Drugs	February 2009
86348	15239911000001106	0	03510020	Risperidone 1mg/ml oral solution sugar free (Healthcare Pharma Ltd)	Risperidone	1mg/1ml	Oral solution	Oral	04020102	Second-Generation Antipsychotic Drugs	July 2022
65137	23561611000001107	0	20187021	Risperidone 500microgram tablets (Dexcel-Pharma Ltd)	Risperidone	500microgram	Tablet	Oral	04020102	Second-Generation Antipsychotic Drugs	January 2016
81209	35180711000001107	5	79762021	Risperidone 500microgram tablets (Milpharm Ltd)	Risperidone	500microgram	Tablet	Oral	04020102	Second-Generation Antipsychotic Drugs	July 2020
59829	13121311000001101	0	74938020	Risperidone 3mg tablets (A A H Pharmaceuticals Ltd)	Risperidone	3mg	Tablet	Oral	04020102	Second-Generation Antipsychotic Drugs	May 2014
69328	14770511000001109	0	75980020	Risperidone 500microgram tablets (Wockhardt UK Ltd)	Risperidone	500microgram	Tablet	Oral	04020102	Second-Generation Antipsychotic Drugs	May 2017
82311	13479811000001106	2	21136020	Risperidone 500microgram orodispersible tablets sugar free (Alliance Healthcare (Distribution) Ltd)	Risperidone	500microgram	Orodispersible tablet	Oral	04020102	Second-Generation Antipsychotic Drugs	January 2021
72326	18466211000001108	1	03537020	Risperidone 500microgram tablets (Accord Healthcare Ltd)	Risperidone	500microgram	Tablet	Oral	04020102	Second-Generation Antipsychotic Drugs	June 2018
35953	11134311000001108	1003	92725020	Risperdal Quicklet 4mg orodispersible tablets (Janssen-Cilag Ltd)	Risperidone	4mg	Orodispersible tablet	Oral	04020102	Second-Generation Antipsychotic Drugs	February 2009
86244	13657211000001104	1	75393020	Risperidone 4mg orodispersible tablets sugar free (A A H Pharmaceuticals Ltd)	Risperidone	4mg	Orodispersible tablet	Oral	04020102	Second-Generation Antipsychotic Drugs	June 2022
16489	4177011000001109	7604	65788020	Risperidone 50mg powder and solvent for suspension for injection vials	Risperidone	50mg	Powder and solvent for suspension for injection	Intramuscular	04020102	Second-Generation Antipsychotic Drugs	February 2009
9659	858911000001109	19498	49438020	Risperdal 2mg tablets (Janssen-Cilag Ltd)	Risperidone	2mg	Tablet	Oral	04020102	Second-Generation Antipsychotic Drugs	February 2009
11828	4054111000001105	13960	81543020	Risperidone 2mg orodispersible tablets sugar free	Risperidone	2mg	Orodispersible tablet	Oral	04020102	Second-Generation Antipsychotic Drugs	February 2009
56387	13380911000001109	4	03505020	Risperidone 1mg/ml oral solution sugar free (Alliance Healthcare (Distribution) Ltd)	Risperidone	1mg/1ml	Oral solution	Oral	04020102	Second-Generation Antipsychotic Drugs	August 2013
86052	13121511000001107	3	74943020	Risperidone 4mg tablets (A A H Pharmaceuticals Ltd)	Risperidone	4mg	Tablet	Oral	04020102	Second-Generation Antipsychotic Drugs	April 2022
11821	9044211000001100	3628	88877020	Risperdal Quicklet 500microgram orodispersible tablets (Janssen-Cilag Ltd)	Risperidone	500microgram	Orodispersible tablet	Oral	04020102	Second-Generation Antipsychotic Drugs	February 2009
16425	4176911000001105	6778	86496020	Risperidone 37.5mg powder and solvent for suspension for injection vials	Risperidone	37.5mg	Powder and solvent for suspension for injection	Intramuscular	04020102	Second-Generation Antipsychotic Drugs	February 2009
85173	39834611000001103	2	98837021	Risperdal 1mg/ml oral solution (CST Pharma Ltd)	Risperidone	1mg/1ml	Oral solution	Oral	04020102	Second-Generation Antipsychotic Drugs	December 2021
85639	14771611000001103	0	76020020	Risperidone 6mg tablets (Wockhardt UK Ltd)	Risperidone	6mg	Tablet	Oral	04020102	Second-Generation Antipsychotic Drugs	February 2022
631	526611000001101	42339	77749020	Risperdal 500microgram tablets (Janssen-Cilag Ltd)	Risperidone	500microgram	Tablet	Oral	04020102	Second-Generation Antipsychotic Drugs	February 2009
84574	16235411000001104	1	03496020	Risperdal 4mg tablets (Lexon (UK) Ltd)	Risperidone	4mg	Tablet	Oral	04020102	Second-Generation Antipsychotic Drugs	September 2021
76438	21411211000001106	0	45157020	Sulpiride 400mg tablets (Medreich Plc)	Sulpiride	400mg	Tablet	Oral	04020101	First-Generation Antipsychotic Drugs	May 2019
24069	416411000001101	714	52922020	Dolmatil 400mg tablets (Sanofi)	Sulpiride	400mg	Tablet	Oral	04020101	First-Generation Antipsychotic Drugs	February 2009
8903	35931111000001108	12030	66837020	Sulpiride 200mg/5ml oral solution sugar free	Sulpiride	40mg/1ml	Oral solution	Oral	04020101	First-Generation Antipsychotic Drugs	February 2009
9247	321512009	79610	66838020	Sulpiride 400mg tablets	Sulpiride	400mg	Tablet	Oral	04020101	First-Generation Antipsychotic Drugs	February 2009
43522	63811000001104	341	56529020	Sulpiride 200mg tablets (Teva UK Ltd)	Sulpiride	200mg	Tablet	Oral	04020101	First-Generation Antipsychotic Drugs	September 2010
24053	214325001000027102	185	80696020	Sulparex 200mg Tablet (E R Squibb and Sons Ltd)	Sulpiride	200mg	Tablet	Oral	04020100/04090300	Antipsychotic Products/Drugs For Essential Tremor, Chorea, Tics, And Related Disorders	February 2009
73828	13394611000001106	1	34876020	Sulpiride 150mg/5ml oral solution	Sulpiride	30mg/1ml	Oral solution	Oral	04020101	First-Generation Antipsychotic Drugs	November 2018
73829	407773006	1	10502020	Sulpiride 200mg/5ml oral solution	Sulpiride	40mg/1ml	Oral solution	Oral	04020101	First-Generation Antipsychotic Drugs	November 2018
18352	246411000001108	1994	59150020	Sulpitil 200mg tablets (Pfizer Ltd)	Sulpiride	200mg	Tablet	Oral	04020101	First-Generation Antipsychotic Drugs	February 2009
34810	420211000001108	69	59205020	Sulpiride 200mg tablets (Wockhardt UK Ltd)	Sulpiride	200mg	Tablet	Oral	04020101	First-Generation Antipsychotic Drugs	February 2009
2135	321514005	437399	66836020	Sulpiride 200mg tablets	Sulpiride	200mg	Tablet	Oral	04020101	First-Generation Antipsychotic Drugs	February 2009
70833	57311000001108	2	59206020	Sulpiride 400mg tablets (Wockhardt UK Ltd)	Sulpiride	400mg	Tablet	Oral	04020101	First-Generation Antipsychotic Drugs	December 2017
18181	145511000001103	331	82057020	Sulpor 200mg/5ml oral solution (Rosemont Pharmaceuticals Ltd)	Sulpiride	40mg/1ml	Oral solution	Oral	04020101	First-Generation Antipsychotic Drugs	February 2009
43423	293211000001107	282	60498020	Sulpiride 200mg tablets (A A H Pharmaceuticals Ltd)	Sulpiride	200mg	Tablet	Oral	04020101	First-Generation Antipsychotic Drugs	September 2010
82435	21411011000001101	0	45158020	Sulpiride 200mg tablets (Medreich Plc)	Sulpiride	200mg	Tablet	Oral	04020101	First-Generation Antipsychotic Drugs	January 2021
10666	44411000001109	18403	52921020	Dolmatil 200mg tablets (Sanofi)	Sulpiride	200mg	Tablet	Oral	04020101	First-Generation Antipsychotic Drugs	February 2009
41675	546911000001109	71	56102020	Sulpiride 200mg tablets (IVAX Pharmaceuticals UK Ltd)	Sulpiride	200mg	Tablet	Oral	04020101	First-Generation Antipsychotic Drugs	March 2010
8774	884511000001101	15499	50352020	Melleril 100mg tablets (Novartis Pharmaceuticals UK Ltd)	Thioridazine hydrochloride	100mg	Tablet	Oral	04020100	Antipsychotic Products	February 2009
3605	321536008	45740	67036020	Thioridazine 25mg/5ml oral solution	Thioridazine hydrochloride	5mg/1ml	Oral solution	Oral	04020100	Antipsychotic Products	February 2009
47361	51285001000027108	5	54418020	Thioridazine 10mg/5ml Oral solution (Rosemont Pharmaceuticals Ltd)	Thioridazine Hydrochloride	10mg/5ml	Oral Solution	Oral	04020100	Antipsychotic Products	June 2012
73469	51295001000027107	15	54419020	Thioridazine 25mg/5ml sugar free Oral solution (Rosemont Pharmaceuticals Ltd)	Thioridazine Hydrochloride	25mg/5ml	Oral Solution		04020100	Antipsychotic Products	October 2018
17399	196515001000027108	252	75276020	Thioridazine 50mg/5ml Oral solution	Thioridazine Hydrochloride	50mg/5ml	Oral Solution	Oral	04020100	Antipsychotic Products	February 2009
3579	58711000001108	34178	52528020	Melleril 25mg/5ml oral suspension (Novartis Pharmaceuticals UK Ltd)	Thioridazine	5mg/1ml	Oral suspension	Oral	00000000	Unknown	February 2009
1314	321532005	154251	67029020	Thioridazine 50mg tablets	Thioridazine hydrochloride	50mg	Tablet	Oral	04020100	Antipsychotic Products	February 2009
43424	21711000001104	696	55944020	Thioridazine 25mg tablets (A A H Pharmaceuticals Ltd)	Thioridazine hydrochloride	25mg	Tablet	Oral	04020100	Antipsychotic Products	September 2010
10405	143945001000027105	1771	67038020	Thioridazine 25mg/5ml sugar free Oral solution	Thioridazine Hydrochloride	25mg/5ml	Oral Solution	Oral	04020100	Antipsychotic Products	February 2009
78430	71505001000027104	114	57144020	Thioridazine 25mg Tablet (Actavis UK Ltd)	Thioridazine hydrochloride	25mg	Tablet	Oral	04020100	Antipsychotic Products	November 2019
1162	160211000001102	135704	50347020	Melleril 25mg tablets (Novartis Pharmaceuticals UK Ltd)	Thioridazine hydrochloride	25mg	Tablet	Oral	04020100	Antipsychotic Products	February 2009
4673	788511000001105	4550	52530020	Melleril 25mg/5ml syrup (Novartis Pharmaceuticals UK Ltd)	Thioridazine hydrochloride	5mg/1ml	Oral solution	Oral	04020100	Antipsychotic Products	February 2009
1192	321530002	378199	67027020	Thioridazine 10mg tablets	Thioridazine hydrochloride	10mg	Tablet	Oral	04020100	Antipsychotic Products	February 2009
2801	143935001000027109	8501	67037020	Thioridazine 10mg/5ml Oral solution	Thioridazine Hydrochloride	10mg/5ml	Oral Solution	Oral	04020100	Antipsychotic Products	February 2009
42816	60555001000027104	18	55600020	Thioridazine 50mg/5ml Oral solution (Rosemont Pharmaceuticals Ltd)	Thioridazine Hydrochloride	50mg/5ml	Oral Solution	Oral	04020100	Antipsychotic Products	July 2010
10675	321535007	2055	67034020	Thioridazine 100mg/5ml oral suspension	Thioridazine	20mg/1ml	Oral suspension	Oral	00000000	Unknown	February 2009
47881	513611000001104	1	54417020	Thioridazine 25mg/5ml oral solution (Rosemont Pharmaceuticals Ltd)	Thioridazine hydrochloride	5mg/1ml	Oral solution	Oral	04020100	Antipsychotic Products	October 2012
15157	555111000001102	1137	52529020	Melleril 100mg/5ml oral suspension (Novartis Pharmaceuticals UK Ltd)	Thioridazine	20mg/1ml	Oral suspension	Oral	00000000	Unknown	February 2009
34905	51215001000027106	102	54411020	Thioridazine 25mg Tablet (IVAX Pharmaceuticals UK Ltd)	Thioridazine hydrochloride	25mg	Tablet	Oral	04020100	Antipsychotic Products	February 2009
35787	51225001000027102	69	54412020	Thioridazine 50mg Tablet (IVAX Pharmaceuticals UK Ltd)	Thioridazine hydrochloride	50mg	Tablet	Oral	04020100	Antipsychotic Products	February 2009
1218	321531003	379138	67028020	Thioridazine 25mg tablets	Thioridazine hydrochloride	25mg	Tablet	Oral	04020100	Antipsychotic Products	February 2009
15598	196525001000027104	169	75277020	Thioridazine 100mg/5ml sugar free Oral solution	Thioridazine Hydrochloride	100mg/5ml	Oral Solution	Oral	04020100	Antipsychotic Products	February 2009
3021	321533000	48310	67032020	Thioridazine 100mg tablets	Thioridazine hydrochloride	100mg	Tablet	Oral	04020100	Antipsychotic Products	February 2009
67765	857711000001106	2	55945020	Thioridazine 25mg/5ml oral solution (A A H Pharmaceuticals Ltd)	Thioridazine hydrochloride	5mg/1ml	Oral solution	Oral	04020100	Antipsychotic Products	October 2016
34902	139111000001108	228	55946020	Thioridazine 50mg tablets (A A H Pharmaceuticals Ltd)	Thioridazine hydrochloride	50mg	Tablet	Oral	04020100	Antipsychotic Products	February 2009
284	711411000001102	140561	50346020	Melleril 10mg tablets (Novartis Pharmaceuticals UK Ltd)	Thioridazine hydrochloride	10mg	Tablet	Oral	04020100	Antipsychotic Products	February 2009
71421	14781111000001104	20	35821020	Thioridazine 50mg/5ml oral suspension	Thioridazine	10mg/1ml	Oral suspension	Oral	04020100	Antipsychotic Products	January 2018
2502	883911000001106	54604	50348020	Melleril 50mg tablets (Novartis Pharmaceuticals UK Ltd)	Thioridazine hydrochloride	50mg	Tablet	Oral	04020100	Antipsychotic Products	February 2009
81640	71515001000027102	18	57145020	Thioridazine 50mg Tablet (Actavis UK Ltd)	Thioridazine hydrochloride	50mg	Tablet	Oral	04020100	Antipsychotic Products	September 2020
45860	51235001000027100	120	54413020	Thioridazine 100mg Tablet (IVAX Pharmaceuticals UK Ltd)	Thioridazine hydrochloride	100mg	Tablet	Oral	04020100	Antipsychotic Products	August 2011
9387	321534006	11673	67033020	Thioridazine 25mg/5ml oral suspension	Thioridazine	5mg/1ml	Oral suspension	Oral	00000000	Unknown	February 2009
41663	148011000001103	110	55746020	Trifluoperazine 5mg tablets (A A H Pharmaceuticals Ltd)	Trifluoperazine hydrochloride	5mg	Tablet	Oral	04020101/04065400	First-Generation Antipsychotic Drugs/Products Used Against Nausea And Vertigo - Antihistamines, Phenothiazines & Related Products	March 2010
2714	36143111000001105	36786	67236020	Trifluoperazine 10mg modified-release capsules	Trifluoperazine hydrochloride	10mg	Modified-release capsule	Oral	00000000	Unknown	February 2009
13145	36143311000001107	20863	75977020	Trifluoperazine 1mg/5ml oral solution sugar free	Trifluoperazine hydrochloride	200microgram/1ml	Oral solution	Oral	04020101/04065400	First-Generation Antipsychotic Drugs/Products Used Against Nausea And Vertigo - Antihistamines, Phenothiazines & Related Products	February 2009
3937	36143211000001104	17303	67239020	Trifluoperazine 15mg modified-release capsules	Trifluoperazine hydrochloride	15mg	Modified-release capsule	Oral	00000000	Unknown	February 2009
18289	29465001000027107	113	51681020	Stelazine 10mg/ml Concentrate (Goldshield Pharmaceuticals Ltd)	Trifluoperazine Hydrochloride	10mg/ml	Concentrate	Oral	04020100/40120000	Antipsychotic Products/-	February 2009
72898	20971911000001103	0	42170020	Trifluoperazine 1mg/5ml oral solution sugar free (Alliance Healthcare (Distribution) Ltd)	Trifluoperazine hydrochloride	200microgram/1ml	Oral solution	Oral	04020101/04065400	First-Generation Antipsychotic Drugs/Products Used Against Nausea And Vertigo - Antihistamines, Phenothiazines & Related Products	August 2018
11531	38750711000001100	31564	67241020	Trifluoperazine 5mg/5ml oral solution sugar free	Trifluoperazine hydrochloride	1mg/1ml	Oral solution	Oral	04020101/04065400	First-Generation Antipsychotic Drugs/Products Used Against Nausea And Vertigo - Antihistamines, Phenothiazines & Related Products	February 2009
29948	7740511000001103	46	87980020	Stelazine Forte 1mg/ml oral solution (Mercury Pharma Group Ltd)	Trifluoperazine hydrochloride	1mg/1ml	Oral solution	Oral	04020101/04065400	First-Generation Antipsychotic Drugs/Products Used Against Nausea And Vertigo - Antihistamines, Phenothiazines & Related Products	February 2009
7479	29505001000027103	86	51687020	Stelazine 1mg/ml Injection (Goldshield Pharmaceuticals Ltd)	Trifluoperazine Hydrochloride	1mg/ml	Injection		04020100/40120000	Antipsychotic Products/-	February 2009
1159	36143511000001101	81509	75978020	Trifluoperazine 2mg modified-release capsules	Trifluoperazine hydrochloride	2mg	Modified-release capsule	Oral	00000000	Unknown	February 2009
8985	636711000001103	11933	51678020	Stelazine 1mg/5ml syrup (Mercury Pharma Group Ltd)	Trifluoperazine hydrochloride	200microgram/1ml	Oral solution	Oral	04020101/04065400	First-Generation Antipsychotic Drugs/Products Used Against Nausea And Vertigo - Antihistamines, Phenothiazines & Related Products	February 2009
1316	45811000001107	109241	51677020	Stelazine 5mg tablets (Mercury Pharma Group Ltd)	Trifluoperazine hydrochloride	5mg	Tablet	Oral	04020101/04065400	First-Generation Antipsychotic Drugs/Products Used Against Nausea And Vertigo - Antihistamines, Phenothiazines & Related Products	February 2009
18668	145365001000027104	331	67234020	Trifluoperazine 10mg/ml concentrate	Trifluoperazine Hydrochloride	10mg/ml	Concentrate	Oral	04020100/40120000	Antipsychotic Products/-	February 2009
